hh_id,day_weight,cms_zone,survey_mode,person_id,person_num,day_num,travel_date,travel_date_dow,day_is_complete,made_trips,num_trips,num_complete_trip_surveys,num_deleted_trips,no_travel_capture,no_travel_no_work,no_travel_telework,no_travel_housework,no_travel_kids_break,no_travel_no_transport,no_travel_sick,no_travel_delivery,no_travel_homeschool,no_travel_weather,no_travel_other,deliver_prepared,deliver_service,deliver_food,deliver_package_home,deliver_package_work,deliver_package_locker,deliver_other,deliver_none,shop_online,telecommute_time
19381990,38.54355,Outer Brooklyn,1,1938199001,1,4,06/08/2019,6,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,1,0
19381990,38.54355,Outer Brooklyn,1,1938199001,1,3,06/07/2019,5,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19381990,38.54355,Outer Brooklyn,1,1938199001,1,2,06/06/2019,4,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19381990,38.54355,Outer Brooklyn,1,1938199001,1,1,06/05/2019,3,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,2,0
19140807,277.76413,Outer Brooklyn,1,1914080701,1,7,06/05/2019,3,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19140807,0,Outer Brooklyn,1,1914080701,1,6,06/04/2019,2,0,1,10,9,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19140807,0,Outer Brooklyn,1,1914080701,1,5,06/03/2019,1,0,1,7,6,1,995,995,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,2,0
19140807,277.76413,Outer Brooklyn,1,1914080701,1,4,06/02/2019,7,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19140807,277.76413,Outer Brooklyn,1,1914080701,1,3,06/01/2019,6,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19140807,277.76413,Outer Brooklyn,1,1914080701,1,2,05/31/2019,5,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19140807,277.76413,Outer Brooklyn,1,1914080701,1,1,05/30/2019,4,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076245,866.79794,Outer Brooklyn,1,1907624501,1,7,06/04/2019,2,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19076245,866.79794,Outer Brooklyn,1,1907624501,1,6,06/03/2019,1,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19076245,0,Outer Brooklyn,1,1907624501,1,5,06/02/2019,7,0,1,13,12,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076245,866.79794,Outer Brooklyn,1,1907624501,1,4,06/01/2019,6,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19076245,0,Outer Brooklyn,1,1907624501,1,3,05/31/2019,5,0,1,14,12,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076245,866.79794,Outer Brooklyn,1,1907624501,1,2,05/30/2019,4,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19076245,866.79794,Outer Brooklyn,1,1907624501,1,1,05/29/2019,3,1,1,17,17,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7
19165764,0,Outer Brooklyn,1,1916576401,1,7,06/10/2019,1,0,1,9,8,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19165764,71.87755,Outer Brooklyn,1,1916576401,1,6,06/09/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19165764,71.87755,Outer Brooklyn,1,1916576401,1,5,06/08/2019,6,1,1,14,14,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19165764,71.87755,Outer Brooklyn,1,1916576401,1,4,06/07/2019,5,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19165764,71.87755,Outer Brooklyn,1,1916576401,1,3,06/06/2019,4,1,1,17,17,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19165764,71.87755,Outer Brooklyn,1,1916576401,1,2,06/05/2019,3,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19165764,71.87755,Outer Brooklyn,1,1916576401,1,1,06/04/2019,2,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19418589,60.8561,Outer Brooklyn,1,1941858901,1,7,06/11/2019,2,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19418589,0,Outer Brooklyn,1,1941858901,1,6,06/10/2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
19418589,0,Outer Brooklyn,1,1941858901,1,5,06/09/2019,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
19418589,60.8561,Outer Brooklyn,1,1941858901,1,4,06/08/2019,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,
19418589,60.8561,Outer Brooklyn,1,1941858901,1,3,06/07/2019,5,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,
19418589,60.8561,Outer Brooklyn,1,1941858901,1,2,06/06/2019,4,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,
19418589,60.8561,Outer Brooklyn,1,1941858901,1,1,06/05/2019,3,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19729321,61.82872,Outer Brooklyn,1,1972932101,1,7,05/30/2019,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
19729321,61.82872,Outer Brooklyn,1,1972932101,1,6,05/29/2019,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
19729321,61.82872,Outer Brooklyn,1,1972932101,1,5,05/28/2019,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
19729321,61.82872,Outer Brooklyn,1,1972932101,1,4,05/27/2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
19729321,61.82872,Outer Brooklyn,1,1972932101,1,3,05/26/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19729321,61.82872,Outer Brooklyn,1,1972932101,1,2,05/25/2019,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
19729321,61.82872,Outer Brooklyn,1,1972932101,1,1,05/24/2019,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5
19778502,33.76615,Outer Brooklyn,1,1977850201,1,7,06/09/2019,7,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19778502,33.76615,Outer Brooklyn,1,1977850201,1,6,06/08/2019,6,1,1,13,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19778502,33.76615,Outer Brooklyn,1,1977850201,1,5,06/07/2019,5,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19778502,33.76615,Outer Brooklyn,1,1977850201,1,4,06/06/2019,4,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19778502,33.76615,Outer Brooklyn,1,1977850201,1,3,06/05/2019,3,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19778502,33.76615,Outer Brooklyn,1,1977850201,1,2,06/04/2019,2,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19778502,33.76615,Outer Brooklyn,1,1977850201,1,1,06/03/2019,1,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,2,0
19967581,43.43737,Outer Brooklyn,1,1996758101,1,7,06/08/2019,6,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19967581,43.43737,Outer Brooklyn,1,1996758101,1,6,06/07/2019,5,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7.25
19967581,43.43737,Outer Brooklyn,1,1996758101,1,5,06/06/2019,4,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,5.25
19967581,43.43737,Outer Brooklyn,1,1996758101,1,4,06/05/2019,3,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7.25
19967581,43.43737,Outer Brooklyn,1,1996758101,1,3,06/04/2019,2,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,5.25
19967581,43.43737,Outer Brooklyn,1,1996758101,1,2,06/03/2019,1,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19967581,43.43737,Outer Brooklyn,1,1996758101,1,1,06/02/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7.25
19035544,425.17739,Outer Brooklyn,1,1903554401,1,7,06/16/2019,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
19035544,425.17739,Outer Brooklyn,1,1903554401,1,6,06/15/2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
19035544,0,Outer Brooklyn,1,1903554401,1,5,06/14/2019,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
19035544,425.17739,Outer Brooklyn,1,1903554401,1,4,06/13/2019,4,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19035544,425.17739,Outer Brooklyn,1,1903554401,1,3,06/12/2019,3,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19035544,425.17739,Outer Brooklyn,1,1903554401,1,2,06/11/2019,2,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19035544,0,Outer Brooklyn,1,1903554401,1,1,06/10/2019,1,0,1,6,4,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,
19099939,38.51451,Outer Brooklyn,1,1909993901,1,7,05/30/2019,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7
19099939,38.51451,Outer Brooklyn,1,1909993901,1,6,05/29/2019,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7.75
19099939,38.51451,Outer Brooklyn,1,1909993901,1,5,05/28/2019,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3
19099939,38.51451,Outer Brooklyn,1,1909993901,1,4,05/27/2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1.5
19099939,38.51451,Outer Brooklyn,1,1909993901,1,3,05/26/2019,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.5
19099939,38.51451,Outer Brooklyn,1,1909993901,1,2,05/25/2019,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.75
19099939,38.51451,Outer Brooklyn,1,1909993901,1,1,05/24/2019,5,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0.5
19830309,410.1075,Outer Brooklyn,1,1983030901,1,7,06/13/2019,4,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19830309,0,Outer Brooklyn,1,1983030901,1,6,06/12/2019,3,0,1,12,10,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19830309,410.1075,Outer Brooklyn,1,1983030901,1,5,06/11/2019,2,1,1,13,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19830309,410.1075,Outer Brooklyn,1,1983030901,1,4,06/10/2019,1,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19830309,410.1075,Outer Brooklyn,1,1983030901,1,3,06/09/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19830309,410.1075,Outer Brooklyn,1,1983030901,1,2,06/08/2019,6,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19830309,410.1075,Outer Brooklyn,1,1983030901,1,1,06/07/2019,5,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19172019,45.04334,Outer Brooklyn,1,1917201901,1,7,06/13/2019,4,1,1,13,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19172019,45.04334,Outer Brooklyn,1,1917201901,1,6,06/12/2019,3,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19172019,45.04334,Outer Brooklyn,1,1917201901,1,5,06/11/2019,2,1,1,15,15,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,1,0
19172019,45.04334,Outer Brooklyn,1,1917201901,1,4,06/10/2019,1,1,1,13,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19172019,45.04334,Outer Brooklyn,1,1917201901,1,3,06/09/2019,7,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19172019,45.04334,Outer Brooklyn,1,1917201901,1,2,06/08/2019,6,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19172019,0,Outer Brooklyn,1,1917201901,1,1,06/07/2019,5,0,1,10,9,1,995,995,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,2,0
19124559,55.04174,Outer Brooklyn,1,1912455901,1,7,06/06/2019,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
19124559,0,Outer Brooklyn,1,1912455901,1,6,06/05/2019,3,0,1,4,3,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19124559,55.04174,Outer Brooklyn,1,1912455901,1,5,06/04/2019,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
19124559,0,Outer Brooklyn,1,1912455901,1,4,06/03/2019,1,0,1,12,11,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19124559,55.04174,Outer Brooklyn,1,1912455901,1,3,06/02/2019,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
19124559,55.04174,Outer Brooklyn,1,1912455901,1,2,06/01/2019,6,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19124559,55.04174,Outer Brooklyn,1,1912455901,1,1,05/31/2019,5,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,7,06/13/2019,4,1,1,14,14,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,6,06/12/2019,3,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,5,06/11/2019,2,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,4,06/10/2019,1,1,1,16,16,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,3,06/09/2019,7,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,2,06/08/2019,6,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19294765,218.32024,Outer Brooklyn,1,1929476501,1,1,06/07/2019,5,1,1,16,16,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19949737,0,Outer Brooklyn,1,1994973701,1,7,06/09/2019,7,0,1,6,5,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19949737,54.05201,Outer Brooklyn,1,1994973701,1,6,06/08/2019,6,1,1,17,17,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19949737,54.05201,Outer Brooklyn,1,1994973701,1,5,06/07/2019,5,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19949737,54.05201,Outer Brooklyn,1,1994973701,1,4,06/06/2019,4,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19949737,54.05201,Outer Brooklyn,1,1994973701,1,3,06/05/2019,3,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19949737,54.05201,Outer Brooklyn,1,1994973701,1,2,06/04/2019,2,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19949737,0,Outer Brooklyn,1,1994973701,1,1,06/03/2019,1,0,1,10,9,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19892907,95.16831,Outer Brooklyn,1,1989290701,1,7,06/08/2019,6,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19892907,95.16831,Outer Brooklyn,1,1989290701,1,6,06/07/2019,5,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,8
19892907,0,Outer Brooklyn,1,1989290701,1,5,06/06/2019,4,0,1,14,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,9
19892907,0,Outer Brooklyn,1,1989290701,1,4,06/05/2019,3,0,1,16,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,8.5
19892907,0,Outer Brooklyn,1,1989290701,1,3,06/04/2019,2,0,1,12,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,9.5
19892907,95.16831,Outer Brooklyn,1,1989290701,1,2,06/03/2019,1,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,1,0,0,0,1,8.25
19892907,95.16831,Outer Brooklyn,1,1989290701,1,1,06/02/2019,7,1,1,13,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19676211,0,Outer Brooklyn,1,1967621101,1,7,06/06/2019,4,0,1,2,0,0,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19676211,0,Outer Brooklyn,1,1967621101,1,6,06/05/2019,3,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19676211,0,Outer Brooklyn,1,1967621101,1,5,06/04/2019,2,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19676211,0,Outer Brooklyn,1,1967621101,1,4,06/03/2019,1,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19676211,3670.14083,Outer Brooklyn,1,1967621101,1,3,06/02/2019,7,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19676211,0,Outer Brooklyn,1,1967621101,1,2,06/01/2019,6,0,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19676211,0,Outer Brooklyn,1,1967621101,1,1,05/31/2019,5,0,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19992299,40.8279,Outer Brooklyn,1,1999229901,1,7,06/02/2019,7,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19992299,40.8279,Outer Brooklyn,1,1999229901,1,6,06/01/2019,6,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19992299,40.8279,Outer Brooklyn,1,1999229901,1,5,05/31/2019,5,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,2,0
19992299,40.8279,Outer Brooklyn,1,1999229901,1,4,05/30/2019,4,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,2,0
19992299,40.8279,Outer Brooklyn,1,1999229901,1,3,05/29/2019,3,1,1,19,19,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19992299,40.8279,Outer Brooklyn,1,1999229901,1,2,05/28/2019,2,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,2,0
19992299,40.8279,Outer Brooklyn,1,1999229901,1,1,05/27/2019,1,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,7,06/22/2019,6,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,6,06/21/2019,5,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,5,06/20/2019,4,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,4,06/19/2019,3,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,3,06/18/2019,2,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,2,06/17/2019,1,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19818959,67.8087,Outer Brooklyn,1,1981895901,1,1,06/16/2019,7,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,48.1955,Outer Brooklyn,1,1907677501,1,7,06/07/2019,5,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,48.1955,Outer Brooklyn,1,1907677501,1,6,06/06/2019,4,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,48.1955,Outer Brooklyn,1,1907677501,1,5,06/05/2019,3,1,1,15,15,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,0,Outer Brooklyn,1,1907677501,1,4,06/04/2019,2,0,1,6,5,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,48.1955,Outer Brooklyn,1,1907677501,1,3,06/03/2019,1,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,48.1955,Outer Brooklyn,1,1907677501,1,2,06/02/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19076775,48.1955,Outer Brooklyn,1,1907677501,1,1,06/01/2019,6,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19115003,135.14189,Outer Brooklyn,1,1911500301,1,7,05/30/2019,4,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,2
19115003,0,Outer Brooklyn,1,1911500301,1,6,05/29/2019,3,0,1,6,4,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,1.75
19115003,135.14189,Outer Brooklyn,1,1911500301,1,5,05/28/2019,2,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19115003,0,Outer Brooklyn,1,1911500301,1,4,05/27/2019,1,0,1,10,9,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,1.75
19115003,0,Outer Brooklyn,1,1911500301,1,3,05/26/2019,7,0,1,6,5,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,2
19115003,0,Outer Brooklyn,1,1911500301,1,2,05/25/2019,6,0,1,12,9,3,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,4
19115003,0,Outer Brooklyn,1,1911500301,1,1,05/24/2019,5,0,1,13,12,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,1,0,0,1,3
19152827,75.87765,Outer Brooklyn,1,1915282701,1,7,06/13/2019,4,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19152827,75.87765,Outer Brooklyn,1,1915282701,1,6,06/12/2019,3,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19152827,75.87765,Outer Brooklyn,1,1915282701,1,5,06/11/2019,2,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19152827,75.87765,Outer Brooklyn,1,1915282701,1,4,06/10/2019,1,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19152827,75.87765,Outer Brooklyn,1,1915282701,1,3,06/09/2019,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
19152827,75.87765,Outer Brooklyn,1,1915282701,1,2,06/08/2019,6,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
